35,mog,1,859.7,-89.75
35,imp,1,745.7,-89.75
36,kid,1,640,320.4
36,mog,1,859.7,-89.75
36,imp,1,745.7,-89.75
37,kid,1,640,317.75
37,mog,1,859.7,-89.75
37,imp,1,745.7,-89.75
38,kid,1,640,315.09999999999997
38,mog,1,859.7,-89.75
38,imp,1,745.7,-89.75
39,kid,1,640,312.4
39,mog,1,859.7,-89.75
39,imp,1,745.7,-89.75
40,kid,1,640,309.75
40,mog,1,859.7,-89.75
40,imp,1,745.7,-89.75
41,kid,1,640,307.09999999999997
41,mog,1,859.7,-89.75
41,imp,1,745.7,-89.75
42,kid,1,640,304.4
42,mog,1,859.7,-89.75
42,imp,1,745.7,-89.75
43,kid,1,640,301.75
43,mog,1,859.7,-89.75
43,imp,1,745.7,-89.75
44,kid,1,640,299.09999999999997
44,mog,1,859.7,-89.75
44,imp,1,745.7,-89.75
45,kid,1,640,296.4
45,mog,1,859.7,-89.75
45,imp,1,745.7,-89.75
46,kid,1,640,299.5
46,mog,1,859.7,-89.75
46,imp,1,745.7,-89.75
47,kid,1,640,302.59999999999997
47,mog,1,859.7,-89.75
47,imp,1,745.7,-89.75
48,kid,1,640,305.65
48,mog,1,859.7,-89.75
48,imp,1,745.7,-89.75
49,kid,1,640,308.75
49,mog,1,859.7,-89.75
49,imp,1,745.7,-89.75
50,kid,1,640,311.79999999999995
50,mog,1,859.7,-89.75
50,imp,1,745.7,-89.75
51,kid,1,640,314.9
51,mog,1,859.7,-89.75
51,imp,1,745.7,-89.75
52,kid,1,640,317.95
52,mog,1,859.7,-89.75
52,imp,1,745.7,-89.75
53,kid,1,640,321.04999999999995
53,mog,1,859.7,-89.75
53,imp,1,745.7,-89.75
54,kid,1,640,324.09999999999997
54,mog,1,859.7,-89.75
54,imp,1,745.7,-89.75
55,kid,1,640,327.2
55,mog,1,859.7,-89.75
55,imp,1,745.7,-89.75
56,kid,1,640,330.25
56,mog,1,859.7,-89.75
56,imp,1,745.7,-89.75
57,kid,1,640,333.34999999999997
57,mog,1,859.7,-89.75
57,imp,1,745.7,-89.75
58,kid,1,640,336.4
58,mog,1,859.7,-89.75
58,imp,1,745.7,-89.75
59,kid,1,640,336.4
59,mog,1,855.7,-143.75
59,imp,1,711.7,-89.75
59,d:Help! Monsters are attacking the forest!,1,0,0
60,kid,1,640,336.4
60,mog,1,855.7,-143.75
60,imp,1,711.3,-82.19999999999999
60,d:Here comes one now!!,1,0,0
61,kid,1,640,336.4
61,mog,1,855.7,-143.75
61,imp,1,710.85,-74.65
62,kid,1,640,336.4
62,mog,1,855.7,-143.75
62,imp,1,710.45,-67.05000000000001
63,kid,1,640,336.4
63,mog,1,855.7,-143.75
63,imp,1,710,-59.50000000000001
64,kid,1,640,336.4
64,mog,1,855.7,-143.75
64,imp,1,709.55,-51.9
65,kid,1,640,336.4
65,mog,1,855.7,-143.75
65,imp,1,709.15,-44.35
66,kid,1,640,336.4
66,mog,1,855.7,-143.75
66,imp,1,708.7,-36.800000000000004
67,kid,1,640,336.4
67,mog,1,855.7,-143.75
67,imp,1,708.25,-29.199999999999996
68,kid,1,640,336.4
68,mog,1,855.7,-143.75
68,imp,1,707.85,-21.65
69,kid,1,640,336.4
69,mog,1,855.7,-143.75
69,imp,1,707.4,-14.050000000000004
70,kid,1,640,336.4
70,mog,1,855.7,-143.75
70,imp,1,706.95,-6.5
71,kid,1,640,336.4
71,mog,1,855.7,-143.75
71,imp,1,706.55,1.0499999999999972
72,kid,1,640,336.4
72,mog,1,855.7,-143.75
72,imp,1,706.1,8.649999999999999
73,kid,1,640,336.4
73,mog,1,855.7,-143.75
73,imp,1,705.7,16.2
74,kid,1,640,336.4
74,mog,1,855.7,-143.75
74,imp,1,705.25,23.75
75,kid,1,640,336.4
75,mog,1,855.7,-143.75
75,imp,1,704.8,31.349999999999998
76,kid,1,640,336.4
76,mog,1,855.7,-143.75
76,imp,1,704.4,38.9
77,kid,1,640,336.4
77,mog,1,855.7,-143.75
77,imp,1,703.95,46.5
78,kid,1,640,336.4
78,mog,1,855.7,-143.75
78,imp,1,703.5,54.05
79,kid,1,640,336.4
79,mog,1,855.7,-143.75
79,imp,1,703.1,61.65
80,kid,1,640,336.4
80,mog,1,855.7,-143.75
80,imp,1,702.65,69.2
81,kid,1,640,336.4
81,mog,1,855.7,-143.75
81,imp,1,702.2,76.8
82,kid,1,640,336.4
82,mog,1,855.7,-143.75
82,imp,1,708.85,76.8
83,kid,1,640,336.4
83,mog,1,855.7,-143.75
83,imp,1,715.4,76.8
84,kid,1,640,336.4
84,mog,1,855.7,-143.75
84,imp,1,722,76.8
85,kid,1,640,336.4
85,mog,1,855.7,-143.75
85,imp,1,728.6,76.8
86,kid,1,640,336.4
86,mog,1,855.7,-143.75
86,imp,1,735.2,76.8
87,kid,1,640,336.4
87,mog,1,855.7,-143.75
87,imp,1,741.8,76.8
88,kid,1,640,336.4
88,mog,1,855.7,-143.75
88,imp,1,748.4,76.8
89,kid,1,640,336.4
89,mog,1,855.7,-143.75
89,imp,1,755,76.8
90,kid,1,640,336.4
90,mog,1,855.7,-143.75
90,imp,1,761.6,76.8
91,kid,1,640,336.4
91,mog,1,855.7,-143.75
91,imp,1,768.2,76.8
92,kid,1,640,336.4
92,mog,1,855.7,-143.75
92,imp,1,774.8,76.8
93,kid,1,640,336.4
93,mog,1,855.7,-143.75
93,imp,1,781.4,76.8
94,kid,1,640,336.4
94,mog,1,855.7,-143.75
94,imp,1,788,76.8
95,kid,1,640,336.4
95,mog,1,855.7,-143.75
95,imp,1,794.6,76.8
96,kid,1,640,336.4
96,mog,1,855.7,-143.75
96,imp,1,801.2,76.8
97,kid,1,640,336.4
97,mog,1,855.7,-143.75
97,imp,1,807.8,76.8
98,kid,1,640,336.4
98,mog,1,855.7,-143.75
98,imp,1,814.4,76.8
99,kid,1,640,336.4
99,mog,1,855.7,-143.75
99,imp,1,821,76.8
100,kid,1,640,336.4
100,mog,1,855.7,-143.75
100,imp,1,827.6,76.8
101,kid,1,640,336.4
101,mog,1,855.7,-143.75
101,imp,1,834.25,76.8
102,kid,1,640,336.4
102,mog,1,855.7,-143.75
102,imp,1,834.25,87.15
103,kid,1,640,336.4
103,mog,1,855.7,-143.75
103,imp,1,834.25,97.5
104,kid,1,640,336.4
104,mog,1,855.7,-143.75
104,imp,1,834.25,107.85
105,kid,1,640,336.4
105,mog,1,855.7,-143.75
105,imp,1,834.25,118.19999999999999
106,kid,1,640,336.4
106,mog,1,855.7,-143.75
106,imp,1,834.25,128.55
107,kid,1,640,336.4
107,mog,1,855.7,-143.75
107,imp,1,834.25,138.9
108,kid,1,640,336.4
108,mog,1,855.7,-143.75
108,imp,1,834.25,149.25
109,kid,1,640,336.4
109,mog,1,855.7,-143.75
109,imp,1,834.25,159.6
110,kid,1,640,336.4
110,mog,1,855.7,-143.75
110,imp,1,834.25,169.95
111,kid,1,640,336.4
111,mog,1,855.7,-143.75
111,imp,1,834.25,180.3
112,kid,1,640,336.4
112,mog,1,855.7,-143.75
112,imp,1,834.25,190.65
113,kid,1,640,336.4
113,mog,1,855.7,-143.75
113,imp,1,834.25,201
114,kid,1,640,336.4
114,mog,1,855.7,-143.75
114,imp,1,834.25,211.35
115,kid,1,640,336.4
115,mog,1,855.7,-143.75
115,imp,1,834.25,221.70000000000002
116,kid,1,640,336.4
116,mog,1,855.7,-143.75
116,imp,1,834.25,232.05
117,kid,1,640,336.4
117,mog,1,855.7,-143.75
117,imp,1,834.25,242.4
118,kid,1,640,336.4
118,mog,1,855.7,-143.75
118,imp,1,834.25,252.75
119,kid,1,640,336.4
119,mog,1,855.7,-143.75
119,imp,1,834.25,263.09999999999997
120,kid,1,640,336.4
120,mog,1,855.7,-143.75
120,imp,1,834.25,273.45
121,kid,1,640,336.4
121,mog,1,855.7,-143.75
121,imp,1,834.25,283.8
122,kid,1,640,336.4
122,mog,1,855.7,-143.75
122,imp,1,834.25,294.15
123,kid,1,640,336.4
123,mog,1,855.7,-143.75
123,imp,1,834.25,304.5
124,kid,1,640,336.4
124,mog,1,855.7,-143.75
124,imp,1,834.25,314.84999999999997
125,kid,1,640,336.4
125,mog,1,855.7,-143.75
125,imp,1,827.25,314.84999999999997
126,kid,1,640,336.4
126,mog,1,855.7,-143.75
126,imp,1,820.25,314.84999999999997
127,kid,1,640,336.4
127,mog,1,855.7,-143.75
127,imp,1,813.25,314.84999999999997
128,kid,1,640,336.4
128,mog,1,855.7,-143.75
128,imp,1,806.25,314.84999999999997
129,kid,1,640,336.4
129,mog,1,855.7,-143.75
129,imp,1,799.25,314.84999999999997
130,kid,1,640,336.4
130,mog,1,855.7,-143.75
130,imp,1,792.25,314.84999999999997
131,kid,1,640,336.4
131,mog,1,855.7,-143.75
131,imp,1,785.25,314.84999999999997
132,kid,1,640,336.4
132,mog,1,855.7,-143.75
132,imp,1,778.25,314.84999999999997
133,kid,1,640,336.4
133,mog,1,855.7,-143.75
133,imp,1,771.25,314.84999999999997
134,kid,1,640,336.4
134,mog,1,855.7,-143.75
134,imp,1,764.25,314.84999999999997
135,kid,1,640,336.4
135,mog,1,855.7,-143.75
135,imp,1,757.25,314.84999999999997
136,kid,1,640,336.4
136,mog,1,855.7,-143.75
136,imp,1,750.25,314.84999999999997
137,kid,1,640,336.4
137,mog,1,855.7,-143.75
137,imp,1,743.25,314.84999999999997
138,kid,1,640,336.4
138,mog,1,855.7,-143.75
138,imp,1,736.25,314.84999999999997
139,kid,1,640,336.4
139,mog,1,855.7,-143.75
139,imp,1,729.25,314.84999999999997
140,kid,1,640,336.4
140,mog,1,855.7,-143.75
140,imp,1,722.25,314.84999999999997
141,kid,1,640,336.4
141,mog,1,855.7,-143.75
141,imp,1,715.25,314.84999999999997
142,kid,1,640,336.4
142,mog,1,855.7,-143.75
142,imp,1,708.25,314.84999999999997
142,f:Goblin Grunts,1,0,0
143,kid,1,640,336.4
143,mog,1,186.55,533.4
143,imp,1,745.7,-89.75
143,d:Thanks.  I owe you my- OH GOD ANOHTER ONE!!,1,0,0
144,kid,1,640,336.4
144,mog,1,187.05,519.9
144,imp,1,745.7,-89.75
145,kid,1,640,336.4
145,mog,1,187.55,506.4
145,imp,1,745.7,-89.75
146,kid,1,640,336.4
146,mog,1,188,492.9
146,imp,1,745.7,-89.75
147,kid,1,640,336.4
147,mog,1,188.55,479.4
147,imp,1,745.7,-89.75
148,kid,1,640,336.4
148,mog,1,189.05,465.84999999999997
148,imp,1,745.7,-89.75
149,kid,1,640,336.4
149,mog,1,188.25,480.65
149,imp,1,745.7,-89.75
150,kid,1,640,336.4
150,mog,1,187.45,495.45
150,imp,1,745.7,-89.75
151,kid,1,640,336.4
151,mog,1,186.65,510.25
151,imp,1,745.7,-89.75
152,kid,1,640,336.4
152,mog,1,185.85,525.1
152,imp,1,745.7,-89.75
153,kid,1,640,336.4
153,mog,1,185.05,539.85
153,imp,1,745.7,-89.75
154,kid,1,640,336.4
154,mog,1,185.8,542.6
154,imp,1,745.7,-89.75
155,kid,1,640,336.4
155,mog,1,186.55,545.35
155,imp,1,745.7,-89.75
156,kid,1,640,336.4
156,mog,1,187.25,548.1
156,imp,1,745.7,-89.75
157,kid,1,640,336.4
157,mog,1,188,550.85
157,imp,1,745.7,-89.75
158,kid,1,640,336.4
158,mog,1,187.8,561.65
158,imp,1,745.7,-89.75
159,kid,1,640,336.4
159,mog,1,187.6,572.4499999999999
159,imp,1,745.7,-89.75
160,kid,1,640,336.4
160,mog,1,187.4,583.1999999999999
160,imp,1,745.7,-89.75
161,kid,1,640,336.4
161,mog,1,187.2,594.05
161,imp,1,745.7,-89.75
162,kid,1,640,336.4
162,mog,1,187.05,604.8
162,imp,1,745.7,-89.75
163,kid,1,640,336.4
163,mog,1,207.8,604.85
163,imp,1,745.7,-89.75
164,kid,1,640,336.4
164,mog,1,228.6,604.9
164,imp,1,745.7,-89.75
165,kid,1,640,336.4
165,mog,1,249.4,604.9
165,imp,1,745.7,-89.75
166,kid,1,640,336.4
166,mog,1,270.2,604.9499999999999
166,imp,1,745.7,-89.75
167,kid,1,640,336.4
167,mog,1,291,604.9499999999999
167,imp,1,745.7,-89.75
168,kid,1,640,336.4
168,mog,1,311.75,605
168,imp,1,745.7,-89.75
169,kid,1,640,336.4
169,mog,1,332.55,605
169,imp,1,745.7,-89.75
170,kid,1,640,336.4
170,mog,1,353.4,605.05
170,imp,1,745.7,-89.75
171,kid,1,640,336.4
171,mog,1,374.2,605.05
171,imp,1,745.7,-89.75
172,kid,1,640,336.4
172,mog,1,394.95,605.1
172,imp,1,745.7,-89.75
173,kid,1,640,336.4
173,mog,1,415.75,605.1
173,imp,1,745.7,-89.75
174,kid,1,640,336.4
174,mog,1,436.55,605.15
174,imp,1,745.7,-89.75
175,kid,1,640,336.4
175,mog,1,457.35,605.15
175,imp,1,745.7,-89.75
176,kid,1,640,336.4
176,mog,1,478.15,605.1999999999999
176,imp,1,745.7,-89.75
177,kid,1,640,336.4
177,mog,1,498.95,605.1999999999999
177,imp,1,745.7,-89.75
178,kid,1,640,336.4
178,mog,1,519.75,605.25
178,imp,1,745.7,-89.75
179,kid,1,640,336.4
179,mog,1,540.55,605.25
179,imp,1,745.7,-89.75
180,kid,1,640,336.4
180,mog,1,561.35,605.3
180,imp,1,745.7,-89.75
181,kid,1,640,336.4
181,mog,1,582.15,605.3
181,imp,1,745.7,-89.75
182,kid,1,640,336.4
182,mog,1,602.9,605.35
182,imp,1,745.7,-89.75
183,kid,1,640,336.4
183,mog,1,623.7,605.4
183,imp,1,745.7,-89.75
184,kid,1,640,336.4
184,mog,1,644.5,605.4
184,imp,1,745.7,-89.75
185,kid,1,640,336.4
185,mog,1,665.3,605.4499999999999
185,imp,1,745.7,-89.75
186,kid,1,640,336.4
186,mog,1,686.1,605.4499999999999
186,imp,1,745.7,-89.75
187,kid,1,640,336.4
187,mog,1,706.9,605.5
187,imp,1,745.7,-89.75
188,kid,1,640,336.4
188,mog,1,727.7,605.5
188,imp,1,745.7,-89.75
189,kid,1,640,336.4
189,mog,1,748.45,605.55
189,imp,1,745.7,-89.75
190,kid,1,640,336.4
190,mog,1,769.25,605.55
190,imp,1,745.7,-89.75
191,kid,1,640,336.4
191,mog,1,790.05,605.6
191,imp,1,745.7,-89.75
192,kid,1,640,336.4
192,mog,1,810.85,605.6
192,imp,1,745.7,-89.75
193,kid,1,640,336.4
193,mog,1,831.65,605.65
193,imp,1,745.7,-89.75
194,kid,1,640,336.4
194,mog,1,852.45,605.65
194,imp,1,745.7,-89.75
195,kid,1,640,336.4
195,mog,1,873.25,605.6999999999999
195,imp,1,745.7,-89.75
196,kid,1,640,336.4
196,mog,1,894.05,605.6999999999999
196,imp,1,745.7,-89.75
197,kid,1,640,336.4
197,mog,1,914.8,605.75
197,imp,1,745.7,-89.75
198,kid,1,640,336.4
198,mog,1,935.65,605.75
198,imp,1,745.7,-89.75
199,kid,1,640,336.4
199,mog,1,956.45,605.8
199,imp,1,745.7,-89.75
200,kid,1,640,336.4
200,mog,1,977.25,605.85
200,imp,1,745.7,-89.75
201,kid,1,640,336.4
201,mog,1,977.75,559.8
201,imp,1,745.7,-89.75
202,kid,1,640,336.4
202,mog,1,978.25,513.85
202,imp,1,745.7,-89.75
203,kid,1,640,336.4
203,mog,1,978.75,467.84999999999997
203,imp,1,745.7,-89.75
204,kid,1,640,336.4
204,mog,1,979.25,421.84999999999997
204,imp,1,745.7,-89.75
205,kid,1,640,336.4
205,mog,1,979.75,375.84999999999997
205,imp,1,745.7,-89.75
206,kid,1,640,336.4
206,mog,1,980.25,329.79999999999995
206,imp,1,745.7,-89.75
207,kid,1,640,336.4
207,mog,1,956.6,329.79999999999995
207,imp,1,745.7,-89.75
208,kid,1,640,336.4
208,mog,1,932.95,329.79999999999995
208,imp,1,745.7,-89.75
209,kid,1,640,336.4
209,mog,1,909.35,329.79999999999995
209,imp,1,745.7,-89.75
210,kid,1,640,336.4
210,mog,1,885.65,329.79999999999995
210,imp,1,745.7,-89.75
211,kid,1,640,336.4
211,mog,1,862,329.79999999999995
211,imp,1,745.7,-89.75
212,kid,1,640,336.4
212,mog,1,838.4,329.79999999999995
212,imp,1,745.7,-89.75
213,kid,1,640,336.4
213,mog,1,814.75,329.79999999999995
213,imp,1,745.7,-89.75
214,kid,1,640,336.4
214,mog,1,791.1,329.79999999999995
214,imp,1,745.7,-89.75
215,kid,1,640,336.4
215,mog,1,767.45,329.79999999999995
215,imp,1,745.7,-89.75
216,kid,1,640,336.4
216,mog,1,743.8,329.79999999999995
216,imp,1,745.7,-89.75
217,kid,1,640,336.4
217,mog,1,720.2,329.79999999999995
217,imp,1,745.7,-89.75
217,f:Goblin Grunts,1,0,0
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,d:You did it! You saved the forest!,1,0,0
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
