140,jen,514.3,439.25
141,camera,173.05,317.1
141,matt,400.95,286
141,sara,347.35,340.5
141,jen,514.3,436.7
142,camera,173.05,317.1
142,matt,400.95,286
142,sara,347.35,340.5
142,jen,514.3,434.15
143,camera,173.05,317.1
143,matt,400.95,286
143,sara,347.35,340.5
143,jen,514.3,431.65
144,camera,173.05,317.1
144,matt,400.95,286
144,sara,347.35,340.5
144,jen,514.3,429.1
145,camera,173.05,317.1
145,matt,400.95,286
145,sara,347.35,340.5
145,jen,514.3,426.55
146,camera,173.05,317.1
146,matt,400.95,286
146,sara,347.35,340.5
146,jen,514.3,424
147,camera,173.05,317.1
147,matt,400.95,286
147,sara,347.35,340.5
147,jen,514.3,421.5
148,camera,173.05,317.1
148,matt,400.95,286
148,sara,347.35,340.5
148,jen,514.3,418.95
149,camera,173.05,317.1
149,matt,400.95,286
149,sara,347.35,340.5
149,jen,514.3,416.4
150,camera,173.05,317.1
150,matt,400.95,286
150,sara,347.35,340.5
150,jen,514.3,413.85
151,camera,173.05,317.1
151,matt,400.95,286
151,sara,347.35,340.5
151,jen,514.3,411.35
152,camera,173.05,317.1
152,matt,400.95,286
152,sara,347.35,340.5
152,jen,514.3,408.8
153,camera,173.05,317.1
153,matt,400.95,286
153,sara,347.35,340.5
153,jen,514.3,406.25
154,camera,173.05,317.1
154,matt,400.95,286
154,sara,347.35,340.5
154,jen,514.3,403.7
155,camera,173.05,317.1
155,matt,400.95,286
155,sara,347.35,340.5
155,jen,514.3,401.2
156,camera,173.05,317.1
156,matt,400.95,286
156,sara,347.35,340.5
156,jen,514.3,398.65
157,camera,173.05,317.1
157,matt,400.95,286
157,sara,347.35,340.5
157,jen,514.3,396.1
158,camera,173.05,317.1
158,matt,400.95,286
158,sara,347.35,340.5
158,jen,514.3,393.55
159,camera,173.05,317.1
159,matt,400.95,286
159,sara,347.35,340.5
159,jen,514.3,391.05
160,camera,173.05,317.1
160,matt,400.95,286
160,sara,347.35,340.5
160,jen,514.3,388.5
161,camera,173.05,317.1
161,matt,400.95,286
161,sara,347.35,340.5
161,jen,514.3,385.95
162,camera,173.05,317.1
162,matt,400.95,286
162,sara,347.35,340.5
162,jen,514.3,383.4
163,camera,173.05,317.1
163,matt,400.95,286
163,sara,347.35,340.5
163,jen,514.3,380.9
164,camera,173.05,317.1
164,matt,400.95,286
164,sara,347.35,340.5
164,jen,514.3,378.35
165,camera,173.05,317.1
165,matt,400.95,286
165,sara,347.35,340.5
165,jen,514.3,375.8
166,camera,173.05,317.1
166,matt,400.95,286
166,sara,347.35,340.5
166,jen,514.3,373.25
167,camera,173.05,317.1
167,matt,400.95,286
167,sara,347.35,340.5
167,jen,514.3,370.75
168,camera,173.05,317.1
168,matt,400.95,286
168,sara,347.35,340.5
168,jen,514.3,368.2
169,camera,173.05,317.1
169,matt,400.95,286
169,sara,347.35,340.5
169,jen,514.3,365.65
170,camera,173.05,317.1
170,matt,400.95,286
170,sara,347.35,340.5
170,jen,514.3,363.1
171,camera,173.05,317.1
171,matt,400.95,286
171,sara,347.35,340.5
171,jen,514.3,360.6
172,camera,173.05,317.1
172,matt,400.95,286
172,sara,347.35,340.5
172,jen,514.3,358.05
173,camera,173.05,317.1
173,matt,400.95,286
173,sara,347.35,340.5
173,jen,514.3,355.5
174,camera,173.05,317.1
174,matt,400.95,286
174,sara,347.35,340.5
174,jen,514.3,352.95
175,camera,173.05,317.1
175,matt,400.95,286
175,sara,347.35,340.5
175,jen,514.3,350.45
176,camera,173.05,317.1
176,matt,400.95,286
176,sara,347.35,340.5
176,jen,514.3,347.9
177,camera,173.05,317.1
177,matt,400.95,286
177,sara,347.35,340.5
177,jen,514.3,345.35
178,camera,173.05,317.1
178,matt,400.95,286
178,sara,347.35,340.5
178,jen,514.3,342.8
179,camera,173.05,317.1
179,matt,400.95,286
179,sara,347.35,340.5
179,jen,514.3,340.3
180,camera,173.05,317.1
180,matt,400.95,286
180,sara,347.35,340.5
180,jen,514.3,337.75
181,camera,173.05,317.1
181,matt,400.95,286
181,sara,347.35,340.5
181,jen,514.3,335.2
182,camera,173.05,317.1
182,matt,400.95,286
182,sara,347.35,340.5
182,jen,514.3,332.65
183,camera,173.05,317.1
183,matt,400.95,286
183,sara,347.35,340.5
183,jen,514.3,330.15
184,camera,173.05,317.1
184,matt,400.95,286
184,sara,347.35,340.5
184,jen,514.3,327.6
185,camera,173.05,317.1
185,matt,400.95,286
185,sara,347.35,340.5
185,jen,514.3,325.05
186,camera,173.05,317.1
186,matt,400.95,286
186,sara,347.35,340.5
186,jen,514.3,322.5
187,camera,173.05,317.1
187,matt,400.95,286
187,sara,347.35,340.5
187,jen,514.3,320
188,camera,173.05,317.1
188,matt,400.95,286
188,sara,347.35,340.5
188,jen,514.3,317.45
189,camera,173.05,317.1
189,matt,400.95,286
189,sara,347.35,340.5
189,jen,514.3,314.9
190,camera,173.05,317.1
190,matt,400.95,286
190,sara,347.35,340.5
190,jen,514.3,312.35
191,camera,173.05,317.1
191,matt,400.95,286
191,sara,347.35,340.5
191,jen,514.3,309.85
192,camera,173.05,317.1
192,matt,400.95,286
192,sara,347.35,340.5
192,jen,514.3,307.3
193,camera,173.05,317.1
193,matt,400.95,286
193,sara,347.35,340.5
193,jen,514.3,304.75
194,camera,173.05,317.1
194,matt,400.95,286
194,sara,347.35,340.5
194,jen,514.3,302.2
195,camera,173.05,317.1
195,matt,400.95,286
195,sara,347.35,340.5
195,jen,514.3,299.7
196,camera,173.05,317.1
196,matt,400.95,286
196,sara,347.35,340.5
196,jen,514.3,297.15
197,camera,173.05,317.1
197,matt,400.95,286
197,sara,347.35,340.5
197,jen,514.3,294.6
198,camera,173.05,317.1
198,matt,400.95,286
198,sara,347.35,340.5
198,jen,514.3,292.05
199,camera,173.05,317.1
199,matt,400.95,286
199,sara,347.35,340.5
199,jen,514.3,289.55
200,camera,173.05,317.1
200,matt,400.95,286
200,sara,347.35,340.5
200,jen,514.3,287
201,camera,173.05,317.1
201,matt,400.95,286
201,sara,347.35,340.5
201,jen,514.3,284.45
202,camera,173.05,317.1
202,matt,400.95,286
202,sara,347.35,340.5
202,jen,514.3,281.9
203,camera,173.05,317.1
203,matt,400.95,286
203,sara,347.35,340.5
203,jen,514.3,279.4
204,camera,173.05,317.1
204,matt,400.95,286
204,sara,347.35,340.5
204,jen,514.3,276.85
205,camera,173.05,317.1
205,matt,400.95,286
205,sara,347.35,340.5
205,jen,514.3,276.85
206,camera,173.05,317.1
206,matt,400.95,286
206,sara,347.35,340.5
206,jen,514.3,276.85
207,camera,173.05,317.1
207,matt,400.95,286
207,sara,347.35,340.5
207,jen,514.3,276.85
208,camera,173.05,317.1
208,matt,400.95,286
208,sara,347.35,340.5
208,jen,514.3,276.85
208,d:Jen:  The lights are on.  Might as well check.,0,0
209,camera,173.05,317.1
209,matt,400.95,286
209,sara,347.35,340.5
209,jen,514.3,276.85
210,camera,173.05,317.1
210,matt,400.95,286
210,sara,347.35,340.5
210,jen,514.3,276.85
211,camera,173.05,317.1
211,matt,400.95,286
211,sara,347.35,340.5
211,jen,514.3,276.85
212,camera,173.05,317.1
212,matt,400.95,286
212,sara,347.35,340.5
212,jen,514.3,276.85
213,camera,173.05,317.1
213,matt,400.95,286
213,sara,347.35,340.5
213,jen,514.15,279.55
214,camera,173.05,317.1
214,matt,400.95,286
214,sara,347.35,340.5
214,jen,514.1,282.25
215,camera,173.05,317.1
215,matt,400.95,286
215,sara,347.35,340.5
215,jen,514,284.9
216,camera,173.05,317.1
216,matt,400.95,286
216,sara,347.35,340.5
216,jen,513.9,287.6
217,camera,173.05,317.1
217,matt,400.95,286
217,sara,347.35,340.5
217,jen,513.8,290.3
218,camera,173.05,317.1
218,matt,400.95,286
218,sara,347.35,340.5
218,jen,513.7,293
219,camera,173.05,317.1
219,matt,400.95,286
219,sara,347.35,340.5
219,jen,513.6,295.65
220,camera,173.05,317.1
220,matt,400.95,286
220,sara,347.35,340.5
220,jen,513.5,298.35
221,camera,173.05,317.1
221,matt,400.95,286
221,sara,347.35,340.5
221,jen,513.4,301.05
222,camera,173.05,317.1
222,matt,400.95,286
222,sara,347.35,340.5
222,jen,513.3,303.75
223,camera,173.05,317.1
223,matt,400.95,286
223,sara,347.35,340.5
223,jen,513.15,306.45
224,camera,173.05,317.1
224,matt,400.95,286
224,sara,347.35,340.5
224,jen,513,309.1
225,camera,173.05,317.1
225,matt,400.95,286
225,sara,347.35,340.5
225,jen,512.95,311.8
226,camera,173.05,317.1
226,matt,400.95,286
226,sara,347.35,340.5
226,jen,512.8,314.5
227,camera,173.05,317.1
227,matt,400.95,286
227,sara,347.35,340.5
227,jen,512.75,317.2
228,camera,173.05,317.1
228,matt,400.95,286
228,sara,347.35,340.5
228,jen,512.6,319.85
229,camera,173.05,317.1
229,matt,400.95,286
229,sara,347.35,340.5
229,jen,512.55,322.55
230,camera,173.05,317.1
230,matt,400.95,286
230,sara,347.35,340.5
230,jen,512.4,325.25
231,camera,173.05,317.1
231,matt,400.95,286
231,sara,347.35,340.5
231,jen,512.35,327.95
232,camera,173.05,317.1
232,matt,400.95,286
232,sara,347.35,340.5
232,jen,512.2,330.6
233,camera,173.05,317.1
233,matt,400.95,286
233,sara,347.35,340.5
233,jen,512.15,333.3
234,camera,173.05,317.1
234,matt,400.95,286
234,sara,347.35,340.5
234,jen,512,336
235,camera,173.05,317.1
235,matt,400.95,286
235,sara,347.35,340.5
235,jen,512,336
236,camera,173.05,317.1
236,matt,400.95,286
236,sara,347.35,340.5
236,jen,512,336
236,d:Jen:  It looks like its about to rain.,0,0
237,camera,173.05,317.1
237,matt,400.95,286
237,sara,347.35,340.5
237,jen,512,336
238,camera,173.05,317.1
238,matt,400.95,286
238,sara,347.35,340.5
238,jen,512,336
239,camera,173.05,317.1
239,matt,400.95,286
239,sara,347.35,340.5
239,jen,512,336
240,camera,173.05,317.1
240,matt,400.95,286
240,sara,347.35,340.5
240,jen,512,336
241,camera,173.05,317.1
241,matt,400.95,286
241,sara,347.35,340.5
241,jen,512,336
242,camera,173.05,317.1
242,matt,400.95,286
242,sara,347.35,340.5
242,jen,512,336
243,camera,173.05,317.1
243,matt,400.95,286
243,sara,347.35,340.5
243,jen,512,336
244,camera,173.05,317.1
244,matt,400.95,286
244,sara,347.35,340.5
244,jen,512,336
245,camera,173.05,317.1
245,matt,400.95,286
245,sara,347.35,340.5
245,jen,512,336
246,camera,173.05,317.1
246,matt,400.95,287.4
246,sara,347.35,340.5
246,jen,512,336
247,camera,173.05,317.1
247,matt,400.95,288.8
247,sara,347.35,340.5
247,jen,512,336
248,camera,173.05,317.1
248,matt,400.95,290.15
248,sara,347.35,340.5
248,jen,512,336
249,camera,173.05,317.1
249,matt,400.95,291.55
249,sara,347.35,340.5
249,jen,512,336
250,camera,173.05,317.1
250,matt,400.95,292.95
250,sara,347.35,340.5
250,jen,512,336
251,camera,173.05,317.1
251,matt,400.95,294.35
251,sara,347.35,340.5
251,jen,512,336
252,camera,173.05,317.1
252,matt,400.95,295.7
252,sara,347.35,340.5
252,jen,512,336
253,camera,173.05,317.1
253,matt,400.95,297.1
253,sara,347.35,340.5
253,jen,512,336
254,camera,173.05,317.1
254,matt,400.95,298.5
254,sara,347.35,340.5
254,jen,512,336
255,camera,173.05,317.1
255,matt,400.95,299.9
255,sara,347.35,340.5
255,jen,512,336
256,camera,173.05,317.1
256,matt,400.95,301.3
256,sara,347.35,340.5
256,jen,512,336
257,camera,173.05,317.1
257,matt,400.95,302.65
257,sara,347.35,340.5
257,jen,512,336
258,camera,173.05,317.1
258,matt,400.95,304.05
258,sara,347.35,340.5
258,jen,512,336
259,camera,173.05,317.1
259,matt,400.95,305.45
259,sara,347.35,340.5
259,jen,512,336
260,camera,173.05,317.1
260,matt,400.95,306.85
260,sara,347.35,340.5
260,jen,512,336
261,camera,173.05,317.1
261,matt,400.95,308.2
261,sara,347.35,340.5
261,jen,512,336
262,camera,173.05,317.1
262,matt,400.95,309.6
262,sara,347.35,340.5
262,jen,512,336
263,camera,173.05,317.1
263,matt,400.95,311
263,sara,347.35,340.5
263,jen,512,336
264,camera,173.05,317.1
264,matt,400.95,312.4
264,sara,347.35,340.5
264,jen,512,336
265,camera,173.05,317.1
265,matt,400.95,313.8
265,sara,347.35,340.5
265,jen,512,336
266,camera,173.05,317.1
266,matt,400.95,315.15
266,sara,347.35,340.5
266,jen,512,336
267,camera,173.05,317.1
267,matt,400.95,316.55
267,sara,347.35,340.5
267,jen,512,336
268,camera,173.05,317.1
268,matt,400.95,317.95
268,sara,347.35,340.5
268,jen,512,336
269,camera,173.05,317.1
269,matt,400.95,319.35
269,sara,347.35,340.5
269,jen,512,336
270,camera,173.05,317.1
270,matt,400.95,320.7
270,sara,347.35,340.5
270,jen,512,336
271,camera,173.05,317.1
271,matt,400.95,322.1
271,sara,347.35,340.5
271,jen,512,336
272,camera,173.05,317.1
272,matt,400.95,323.5
272,sara,347.35,340.5
272,jen,512,336
273,camera,173.05,317.1
273,matt,400.95,324.9
273,sara,347.35,340.5
273,jen,512,336
274,camera,173.05,317.1
274,matt,400.95,326.3
274,sara,347.35,340.5
274,jen,512,336
275,camera,173.05,317.1
275,matt,400.95,327.65
275,sara,347.35,340.5
275,jen,512,336
276,camera,173.05,317.1
276,matt,400.95,329.05
276,sara,347.35,340.5
276,jen,512,336
277,camera,173.05,317.1
277,matt,400.95,330.45
277,sara,347.35,340.5
277,jen,512,336
278,camera,173.05,317.1
278,matt,400.95,331.85
278,sara,347.35,340.5
278,jen,512,336
279,camera,173.05,317.1
279,matt,400.95,333.2
279,sara,347.35,340.5
279,jen,512,336
280,camera,173.05,317.1
280,matt,400.95,334.6
280,sara,347.35,340.5
280,jen,512,336
281,camera,173.05,317.1
281,matt,400.95,336
281,sara,347.35,340.5
281,jen,512,336
282,camera,173.05,317.1
282,matt,400.95,336
282,sara,347.35,340.5
282,jen,512,336
282,d:Matt: lovely,0,0
283,camera,173.05,317.1
283,matt,400.95,336
283,sara,347.35,340.5
283,jen,512,336
284,camera,173.05,317.1
284,matt,400.95,336
284,sara,347.35,340.5
284,jen,512,336
285,camera,173.05,317.1
285,matt,400.95,336
285,sara,347.35,340.5
285,jen,512,336
286,camera,173.05,317.1
286,matt,400.95,336
286,sara,347.35,340.5
286,jen,512,336
287,camera,173.05,317.1
287,matt,400.95,336
287,sara,347.35,340.5
287,jen,512,336
287,d:Sara:  We better get going.,0,0
288,camera,173.05,317.1
288,matt,400.95,336
288,sara,347.35,340.5
288,jen,512,336
289,camera,173.05,317.1
289,matt,400.95,336
289,sara,347.35,332.75
289,jen,512,336
290,camera,173.05,317.1
290,matt,400.95,336
290,sara,347.35,325.05
290,jen,512,336
291,camera,173.05,317.1
291,matt,400.95,336
291,sara,347.35,317.3
291,jen,512,336
292,camera,173.05,317.1
292,matt,400.95,336
292,sara,347.35,309.55
292,jen,512,336
293,camera,173.05,317.1
293,matt,400.95,336
293,sara,347.35,301.8
293,jen,512,336
294,camera,173.05,317.1
294,matt,400.95,336
294,sara,347.35,294.1
294,jen,512,336
295,camera,173.05,317.1
295,matt,400.95,336
295,sara,347.35,286.35
295,jen,512,336
296,camera,173.05,317.1
296,matt,400.95,336
296,sara,347.35,278.6
296,jen,512,336
297,camera,173.05,317.1
297,matt,400.95,336
297,sara,347.35,270.9
297,jen,512,336
298,camera,173.05,317.1
298,matt,400.95,336
298,sara,347.35,263.15
298,jen,512,336
