205;sara;562.7;498.45
205;sandy;526.7;776.9
206;camera;505.95;501.9
206;matt;515.95;341.55
206;sara;564.65;494.85
206;sandy;526.7;773.15
207;camera;505.95;498.5
207;sara;566.65;491.25
207;sandy;526.7;769.45
208;camera;505.95;495.1
208;sara;568.6;487.65
208;sandy;526.7;765.75
209;camera;505.95;491.75
209;sara;570.55;484.05
209;sandy;526.7;762
210;camera;505.95;488.35
210;sara;572.55;480.45
210;sandy;526.7;758.3
211;camera;505.95;484.95
211;sara;574.5;476.85
211;sandy;526.7;754.55
212;camera;505.95;481.55
212;sara;576.45;473.2
212;sandy;526.7;750.85
213;camera;505.95;478.15
213;sara;578.45;469.6
213;sandy;526.7;747.1
214;camera;505.95;474.75
214;sara;580.4;466
214;sandy;526.7;743.4
215;camera;505.95;471.35
215;sara;582.35;462.4
215;sandy;526.7;739.7
216;camera;505.95;468
216;sara;584.35;458.8
216;sandy;526.7;735.95
217;camera;505.95;464.6
217;sara;586.3;455.2
217;sandy;526.7;732.25
218;camera;505.95;461.2
218;sara;588.25;451.6
218;sandy;526.7;728.5
219;camera;505.95;457.8
219;sara;590.25;448
219;sandy;526.7;724.8
220;camera;505.95;454.4
220;sara;592.2;444.35
220;sandy;526.7;721.1
221;camera;505.95;451
221;sara;594.15;440.75
221;sandy;526.7;717.35
222;camera;505.95;447.6
222;sara;596.15;437.15
222;sandy;526.7;713.65
223;camera;505.95;444.25
223;sara;598.1;433.55
223;sandy;526.7;709.9
224;camera;505.95;440.85
224;sara;600.05;429.95
224;sandy;526.7;706.2
225;camera;505.95;437.45
225;sara;602.05;426.35
225;sandy;526.7;702.5
226;camera;505.95;434.05
226;sara;604;422.75
226;sandy;526.7;698.75
227;camera;505.95;430.65
227;sara;605.95;419.15
227;sandy;526.7;695.05
228;camera;505.95;427.25
228;sara;607.95;415.5
228;sandy;526.7;691.3
229;camera;505.95;423.85
229;sara;609.9;411.9
229;sandy;526.7;687.6
230;camera;505.95;420.5
230;sara;611.85;408.3
230;sandy;526.7;683.85
231;camera;505.95;417.1
231;matt;514;342.125
231;sara;613.85;404.7
231;sandy;526.7;680.15
232;camera;505.95;413.7
232;matt;512.1;342.125
232;sara;615.8;401.1
232;sandy;526.7;676.45
233;camera;505.95;410.3
233;matt;510.15;342.125
233;sara;617.8;397.5
233;sandy;526.7;672.7
234;matt;508.2;342.125
234;sara;619.75;393.9
234;sandy;526.7;669
235;matt;506.3;342.125
235;sara;621.7;390.25
235;sandy;526.7;665.25
236;matt;504.35;342.125
236;sara;623.7;386.65
236;sandy;526.7;661.55
237;matt;502.45;342.125
237;sara;625.65;383.05
237;sandy;526.7;657.8
238;matt;500.5;342.125
238;sara;627.6;379.45
238;sandy;526.7;654.1
239;matt;498.55;342.125
239;sara;629.6;375.85
239;sandy;526.7;650.4
240;matt;496.65;342.125
240;sara;631.55;372.25
240;sandy;526.7;646.65
241;matt;494.7;342.125
241;sara;633.5;368.65
241;sandy;526.7;642.95
242;matt;492.75;342.125
242;sara;635.5;365.05
242;sandy;526.7;639.2
243;matt;490.85;342.125
243;sara;637.45;361.4
243;sandy;526.7;635.5
244;matt;488.9;342.125
244;sara;639.4;357.8
244;sandy;526.7;631.75
245;matt;486.95;342.125
245;sara;641.4;354.2
245;sandy;526.7;628.05
246;matt;485.05;342.125
246;sara;643.35;350.6
246;sandy;526.7;624.35
247;matt;483.1;342.125
247;sandy;526.7;620.6
248;matt;481.15;342.125
248;sandy;526.7;616.9
249;matt;479.25;342.125
249;sandy;526.7;613.15
250;matt;477.3;342.125
250;sandy;526.7;609.45
251;matt;475.35;342.125
251;sandy;523.35;607.25
252;matt;473.45;342.125
252;sandy;520.05;605
253;matt;471.5;342.125
253;sandy;516.7;602.8
254;matt;469.6;342.125
254;sandy;513.35;600.55
255;matt;467.65;342.125
255;sandy;510.05;598.35
256;matt;465.7;342.125
256;sandy;506.7;596.1
257;matt;463.8;342.125
257;sandy;503.35;593.9
258;matt;461.85;342.125
258;sandy;500.05;591.65
259;matt;459.9;342.125
259;sandy;496.7;589.45
260;matt;458;342.125
260;sandy;493.35;587.25
261;matt;456.05;342.125
261;sandy;490.05;585
262;matt;454.1;342.125
262;sandy;486.7;582.8
263;matt;452.2;342.125
263;sandy;483.35;580.55
264;matt;450.25;342.125
264;sandy;480.05;578.35
265;matt;448.3;342.125
265;sandy;476.7;576.1
266;matt;446.4;342.125
266;sandy;473.35;573.9
267;matt;444.45;342.125
267;sandy;470.05;571.65
268;matt;442.55;342.125
268;sandy;466.7;569.45
269;matt;440.6;342.125
269;sandy;463.35;567.25
270;matt;438.65;342.125
270;sandy;460.05;565
271;matt;436.75;342.125
271;sandy;456.7;562.8
272;matt;434.8;342.125
272;sandy;453.35;560.55
273;matt;432.85;342.125
273;sandy;450.05;558.35
274;matt;430.95;342.125
274;sandy;446.7;556.1
275;matt;429;342.125
275;sandy;443.35;553.9
276;matt;427.05;342.125
276;sandy;440.05;551.65
277;matt;425.15;342.125
277;sandy;436.7;549.45
278;matt;423.2;342.125
278;sandy;433.35;547.25
279;matt;421.25;342.125
279;sandy;430.05;545
280;matt;419.35;342.125
280;sandy;426.7;542.8
281;matt;417.4;342.125
281;sandy;423.35;540.55
282;matt;415.45;342.125
282;sandy;420.05;538.35
283;matt;413.55;342.125
283;sandy;416.7;536.1
284;matt;411.6;342.125
284;sandy;413.35;533.9
285;matt;409.7;342.125
285;sandy;410.05;531.65
286;matt;407.75;342.125
286;sandy;406.7;529.45
287;matt;405.8;342.125
288;matt;403.9;342.125
289;matt;401.95;341.55
315;d:Matt: Hello...?;0;0
321;d:Matt: Wheres that woman?;0;0
330;d:Sara: What woman?;0;0
336;d:Matt: That woman over the intercom.;0;0
343;d:Sara: That was a woman?;0;0
349;d:Matt: Yeah... I think so.;0;0
355;d:Sara: Oh.  I couldn't really tell.;0;0
364;d:Matt: Well, where is she?;0;0
371;d:Sara: I don't know.;0;0
-----------------------------------------------
1; camera; camera
1; jen; jenUw
233; jen; jenU
1; matt; mattU
121; matt; mattUw
206; matt; mattU
230; matt; mattLw
289; matt; mattL
318; matt; mattR
359; matt; mattL
1; sara; saraU
121; sara; saraUw
246; sara; saraU
258; sara; saraR
326; sara; saraL
1; sandy; sandyUw
286; sandy; sandyU
303; sandy; sandyR
1; lannie; lannieU
1; ; Bitmap 15
